sim_num,max_danger,avg_danger,interactions,lane_switch_interactions,tailgating_interactions,goals_not_reached,collisions,emergency_maneuvers,avg_velocity,overall_steps,number_egos
324,21.227498911764755,11.939409255158294,83,63,20,2,1,0,11.367348071879563,128,5
325,22.20554492720842,13.1190185163144,94,73,21,2,1,1,11.223486063790324,128,6
326,22.20554492720842,13.1190185163144,94,73,21,2,1,1,11.223486063790324,128,6
327,15.449264294757004,11.486903339396278,0,0,0,2,1,2,12.023802154037561,125,5
328,19.49326785012157,10.41570926122929,93,40,53,2,1,2,11.861209598040098,128,6
329,11.264939537989319,7.805669825247245,0,0,0,2,1,2,11.188943791622805,125,5
330,15.740536650694207,8.387715209487748,90,37,53,2,1,6,9.777312898822343,128,6
331,22.20554492720842,13.1190185163144,94,73,21,2,1,1,11.223486063790324,128,6
332,21.59718768720028,12.973813585911385,0,0,0,2,1,2,12.056800832596528,115,6
333,16.732205112071995,7.5683245537870425,93,40,53,2,1,4,12.596388733237843,128,6
334,15.266211390699626,11.42280156860434,0,0,0,2,1,2,11.987264751448324,121,5
335,16.554212788174894,7.391809689305144,93,40,53,2,1,4,12.66519087448167,128,6
336,21.17821179710896,12.768122530655885,91,70,21,2,1,1,11.367692834138428,128,5
337,22.20554492720842,13.1190185163144,94,73,21,2,1,1,11.223486063790324,128,6
338,15.449264294757004,11.486903339396278,0,0,0,2,1,2,12.023802154037561,125,5
339,21.70826416445646,13.041190150546807,109,85,24,2,1,0,11.491880147258845,121,6
340,20.75719229479464,11.854719907681302,91,69,22,2,1,0,12.187218875323302,121,5
341,9.67790931256594,3.4484759434162364,0,0,0,0,0,0,10.06636939814812,115,4
342,21.70826416445646,13.041190150546807,109,85,24,2,1,0,11.491880147258845,121,6
343,15.901389053425364,6.420323072254399,45,23,22,0,0,0,9.270852081590666,121,6
344,20.680931034357,12.669825232391549,106,82,24,2,1,0,11.676243119718103,121,5
345,16.7747865075291,11.63032757866061,0,0,0,2,1,2,12.581894236827349,115,5
346,21.529474014791024,12.970118455815493,107,83,24,2,1,0,11.507292997882859,121,6
347,21.70826416445646,13.041190150546807,109,85,24,2,1,0,11.491880147258845,121,6
348,17.350922087206733,11.93933127165042,0,0,0,2,1,2,12.182787315590458,115,5
349,8.325790268680736,1.9785658881063368,41,19,22,0,0,0,8.501185694971564,121,5
350,20.75719229479464,11.854719907681302,91,69,22,2,1,0,12.187218875323302,121,5
351,21.70826416445646,13.041190150546807,109,85,24,2,1,0,11.491880147258845,121,6
352,16.5845106855731,8.216008166565384,110,54,56,2,1,2,12.51034418334534,121,6
353,16.5845106855731,8.216008166565384,110,54,56,2,1,2,12.51034418334534,121,6
354,16.589944847782988,8.195344330337859,110,54,56,2,1,2,12.612675997375442,121,6
355,14.686871224539654,6.8439515749437545,0,0,0,2,1,1,13.510410711912002,119,5
356,13.593543212767576,5.1668575910530885,0,0,0,0,0,0,9.980479443377826,115,5
357,13.281629329568425,5.01383324759778,50,28,22,0,0,0,9.385414067715967,121,5
358,14.921200937961231,7.087944323805529,0,0,0,2,1,2,13.418443184418692,115,5
359,16.5845106855731,8.216008166565384,110,54,56,2,1,2,12.51034418334534,121,6
360,13.517074185452978,5.145718467976483,45,23,22,0,0,0,9.43426167129076,121,5
361,16.5845106855731,8.216008166565384,110,54,56,2,1,2,12.51034418334534,121,6
362,16.5845106855731,8.216008166565384,110,54,56,2,1,2,12.51034418334534,121,6
363,14.649829313917156,6.6742901282690585,108,86,22,2,1,2,12.031159039049319,121,6
364,16.49644281157101,7.914021170352345,108,52,56,2,1,2,13.056007622083897,121,6
365,13.517074185452978,5.145718467976483,45,23,22,0,0,0,9.43426167129076,121,5
366,13.517074185452978,5.145718467976483,45,23,22,0,0,0,9.43426167129076,121,5
367,15.591653591654408,8.263574187414706,22,4,18,2,1,2,12.56042499432373,123,6
368,16.57056017477065,8.29035590624435,109,53,56,2,1,2,12.16357458738941,121,6
369,16.587636030688707,8.137334695959456,109,53,56,2,1,2,12.543963396046362,121,6
370,15.557177555473636,7.844643248410125,107,51,56,2,1,2,12.806650643231167,121,5
371,16.28384166498703,6.417929231512339,48,26,22,0,0,2,9.8552368305383,121,6
372,16.586016869372735,8.034981175804408,109,53,56,2,1,1,12.680806988997471,121,6
373,15.557177555473636,7.844643248410125,107,51,56,2,1,2,12.806650643231167,121,5
374,15.557177555473636,7.844643248410125,107,51,56,2,1,2,12.806650643231167,121,5
375,16.63131609152552,8.09347727343103,111,55,56,2,1,2,13.133845939123347,121,6
376,16.63131609152552,8.09347727343103,111,55,56,2,1,2,13.133845939123347,121,6
377,16.63131609152552,8.09347727343103,111,55,56,2,1,2,13.133845939123347,121,6
378,16.665107798407647,8.067483167498361,90,46,44,2,1,2,13.123468752346245,122,6
379,15.51015884281772,6.733693805898788,0,0,0,2,1,1,13.467301648973022,125,6
380,11.954171497671496,3.3153268692841698,43,21,22,0,0,1,9.707684078136264,121,5
381,10.325480415491015,4.951538709820211,0,0,0,2,1,2,14.270402223211608,117,5
382,16.553036530492143,8.001590210708558,0,0,0,2,1,2,13.804825769749835,115,6
383,16.03638177729969,7.716653457142439,0,0,0,2,1,2,13.113266860741115,138,6
384,15.700538060488757,6.659363411864087,92,36,56,2,1,0,14.451629032453734,121,5
385,16.35937810778135,7.884261915503511,0,0,0,2,1,2,13.101233920922489,131,6
386,12.455228322757264,4.469187511354742,42,20,22,0,0,0,9.34957671868545,121,4
387,15.700538060488757,6.659363411864087,92,36,56,2,1,0,14.451629032453734,121,5
388,15.64584443577358,6.22914727721264,62,37,25,1,0,5,10.454215322346297,137,6
389,16.035631018384883,6.4561541926024075,60,35,25,1,0,6,10.446829532369325,121,6
390,16.588633797700837,8.199627247256277,110,54,56,2,1,2,12.58921804322044,121,6
391,16.64479474595419,8.065007890208497,111,55,56,2,1,2,13.283446186231037,121,6
392,15.09751941263483,6.958964436295683,0,0,0,2,1,2,14.266422812727226,115,5
393,13.659030924166695,5.215195989997234,46,24,22,0,0,0,10.188847859036214,121,5
394,16.62044355903147,8.105893255448992,111,55,56,2,1,2,13.049608982718933,121,6
395,14.61005356759991,5.781926464400567,104,48,56,2,1,3,12.413697537829368,121,6
396,16.63131609152552,8.09347727343103,111,55,56,2,1,2,13.133845939123347,121,6
397,13.659030924166695,5.215195989997234,46,24,22,0,0,0,10.188847859036214,121,5
398,15.350308639320517,8.135444810566897,0,0,0,2,1,2,13.226195765827134,125,6
399,21.398332817225434,12.685989981173933,84,46,38,2,1,2,12.155216566040204,119,6
